t_epoch,robot,topic
1786641854.695936,1,scan
1786641854.709928,2,camera
1786641854.719725,3,scan
1786641854.731022,3,camera
1786641854.790689,1,camera
1786641854.795180,1,scan
1786641854.795802,2,scan
1786641854.809386,2,camera
1786641854.819603,3,scan
1786641854.827564,3,camera
1786641854.895355,2,scan
1786641854.896100,1,scan
1786641854.897063,1,camera
1786641854.915204,2,camera
1786641854.920460,3,scan
1786641854.934152,3,camera
1786641854.990245,1,camera
1786641854.995327,2,scan
1786641854.996125,1,scan
1786641855.009071,2,camera
1786641855.022259,3,scan
1786641855.053030,3,camera
1786641855.092534,1,camera
1786641855.095221,1,scan
1786641855.095998,2,scan
1786641855.111858,2,camera
1786641855.119546,3,scan
1786641855.128770,3,camera
1786641855.184793,1,camera
1786641855.195249,1,scan
1786641855.195965,2,scan
1786641855.215080,2,camera
1786641855.219447,3,scan
1786641855.224684,3,camera
1786641855.280274,1,camera
1786641855.295197,2,scan
1786641855.295832,1,scan
1786641855.305558,2,camera
1786641855.320167,3,scan
1786641855.330815,3,camera
1786641855.390223,1,camera
1786641855.395039,1,scan
1786641855.395586,2,scan
1786641855.408636,2,camera
1786641855.419678,3,scan
1786641855.437900,3,camera
1786641855.490120,1,camera
1786641855.495049,1,scan
1786641855.495651,2,scan
1786641855.509262,2,camera
1786641855.519622,3,scan
1786641855.532084,3,camera
1786641855.590285,1,camera
1786641855.595374,1,scan
1786641855.596177,2,scan
1786641855.610276,2,camera
1786641855.619722,3,scan
1786641855.632863,3,camera
1786641855.690149,1,camera
1786641855.695277,1,scan
1786641855.696102,2,scan
1786641855.708721,2,camera
1786641855.719651,3,scan
1786641855.729692,3,camera
1786641855.790162,1,camera
1786641855.795285,1,scan
1786641855.796104,2,scan
1786641855.808677,2,camera
1786641855.819724,3,scan
1786641855.830650,3,camera
1786641855.890221,1,camera
1786641855.895160,1,scan
1786641855.895737,2,scan
1786641855.909158,2,camera
1786641855.919727,3,scan
1786641855.930523,3,camera
1786641855.989942,1,camera
1786641855.994945,1,scan
1786641855.996032,2,scan
1786641856.009275,2,camera
1786641856.021330,3,scan
1786641856.040007,3,camera
1786641856.095509,1,camera
1786641856.096440,1,scan
1786641856.096672,2,scan
1786641856.108130,2,camera
1786641856.119865,3,scan
1786641856.126943,3,camera
1786641856.187522,1,camera
1786641856.194976,1,scan
1786641856.195803,2,scan
1786641856.210086,2,camera
1786641856.222243,3,scan
1786641856.290070,1,camera
1786641856.295542,1,scan
1786641856.296146,2,scan
1786641856.308050,2,camera
1786641856.319890,3,scan
1786641856.380288,1,camera
1786641856.394687,1,scan
1786641856.395109,2,scan
1786641856.403803,2,camera
1786641856.419963,3,scan
1786641856.489937,1,camera
1786641856.495110,1,scan
1786641856.495755,2,scan
1786641856.508228,2,camera
1786641856.519930,3,scan
1786641856.590176,1,camera
1786641856.595228,1,scan
1786641856.596123,2,scan
1786641856.608753,2,camera
1786641856.619934,3,scan
1786641856.635792,3,camera
1786641856.638353,3,camera
1786641856.640651,3,camera
1786641856.643237,3,camera
1786641856.645438,3,camera
1786641856.690528,1,camera
1786641856.695202,2,scan
1786641856.695811,1,scan
1786641856.709345,2,camera
1786641856.719761,3,scan
1786641856.733832,3,camera
1786641856.790469,1,camera
1786641856.795235,2,scan
1786641856.795861,1,scan
1786641856.809036,2,camera
1786641856.819819,3,scan
1786641856.831940,3,camera
1786641856.890354,1,camera
1786641856.895189,1,scan
1786641856.895854,2,scan
1786641856.909106,2,camera
1786641856.919752,3,scan
1786641856.930632,3,camera
1786641856.990841,1,camera
1786641856.995465,2,scan
1786641856.996097,1,scan
1786641857.009514,2,camera
1786641857.019809,3,scan
1786641857.050096,3,camera
1786641857.095567,2,scan
1786641857.096578,1,scan
1786641857.110215,2,camera
1786641857.119921,3,scan
1786641857.130576,3,camera
1786641857.186578,1,camera
1786641857.191658,1,camera
1786641857.194676,2,scan
1786641857.194963,1,scan
1786641857.206744,2,camera
1786641857.219965,3,scan
1786641857.224399,3,camera
1786641857.291820,1,camera
1786641857.295193,1,scan
1786641857.295847,2,scan
1786641857.308763,2,camera
1786641857.319691,3,scan
1786641857.328041,3,camera
1786641857.395351,1,scan
1786641857.396050,2,scan
1786641857.397784,1,camera
1786641857.409164,2,camera
1786641857.419899,3,scan
1786641857.437941,3,camera
1786641857.480434,1,camera
1786641857.494672,1,scan
1786641857.495049,2,scan
1786641857.504491,2,camera
1786641857.519746,3,scan
1786641857.536667,3,camera
1786641857.590138,1,camera
1786641857.595167,1,scan
1786641857.595796,2,scan
1786641857.608745,2,camera
1786641857.619920,3,scan
1786641857.631185,3,camera
1786641857.690208,1,camera
1786641857.694955,1,scan
1786641857.695511,2,scan
1786641857.710296,2,camera
1786641857.719788,3,scan
1786641857.731550,3,camera
1786641857.790050,1,camera
1786641857.795097,1,scan
1786641857.795665,2,scan
1786641857.809495,2,camera
1786641857.819772,3,scan
1786641857.832019,3,camera
1786641857.889987,1,camera
1786641857.895002,1,scan
1786641857.895538,2,scan
1786641857.919241,2,camera
1786641857.919924,3,scan
1786641857.933008,3,camera
1786641857.990295,1,camera
1786641857.994907,1,scan
1786641857.995433,2,scan
1786641858.012324,2,camera
1786641858.020195,3,scan
1786641858.040643,3,camera
1786641858.095192,1,camera
1786641858.096046,1,scan
1786641858.096227,2,scan
1786641858.107401,2,camera
1786641858.120528,3,scan
1786641858.128995,3,camera
1786641858.182025,1,camera
1786641858.194952,1,scan
1786641858.195386,2,scan
1786641858.208757,2,camera
1786641858.219809,3,scan
1786641858.226965,3,camera
1786641858.290302,1,camera
1786641858.295254,1,scan
1786641858.296367,2,scan
1786641858.308358,2,camera
1786641858.319947,3,scan
1786641858.330630,3,camera
1786641858.395464,1,scan
1786641858.396761,2,scan
1786641858.399925,1,camera
1786641858.408584,2,camera
1786641858.419767,3,scan
1786641858.430804,3,camera
1786641858.490162,1,camera
1786641858.495667,2,scan
1786641858.496903,1,scan
1786641858.517629,2,camera
1786641858.519779,3,scan
1786641858.529146,3,camera
1786641858.582129,1,camera
1786641858.595419,1,scan
1786641858.596428,2,scan
1786641858.619812,3,scan
1786641858.630749,3,camera
1786641858.688667,1,camera
1786641858.694995,1,scan
1786641858.695608,2,scan
1786641858.716074,2,camera
1786641858.719782,3,scan
1786641858.723825,2,camera
1786641858.728837,3,camera
1786641858.789945,1,camera
1786641858.795012,1,scan
1786641858.795579,2,scan
1786641858.808482,2,camera
1786641858.819804,3,scan
1786641858.830899,3,camera
1786641858.890038,1,camera
1786641858.895099,1,scan
1786641858.895792,2,scan
1786641858.918457,2,camera
1786641858.920132,3,scan
1786641858.930274,3,camera
1786641858.990215,1,camera
1786641858.995406,1,scan
1786641858.996483,2,scan
1786641859.009152,2,camera
1786641859.020496,3,scan
1786641859.043958,3,camera
1786641859.095316,2,scan
1786641859.095980,1,camera
1786641859.096107,1,scan
1786641859.107929,2,camera
1786641859.119672,3,scan
1786641859.127681,3,camera
1786641859.187931,1,camera
1786641859.195261,2,scan
1786641859.195896,1,scan
1786641859.208223,2,camera
1786641859.220468,3,scan
1786641859.229271,3,camera
1786641859.290245,1,camera
1786641859.295306,1,scan
1786641859.296116,2,scan
1786641859.314571,2,camera
1786641859.319632,3,scan
1786641859.330173,3,camera
1786641859.390064,1,camera
1786641859.395018,1,scan
1786641859.395604,2,scan
1786641859.409136,2,camera
1786641859.419629,3,scan
1786641859.430856,3,camera
1786641859.490336,1,camera
1786641859.495152,2,scan
1786641859.495691,1,scan
1786641859.508961,2,camera
1786641859.519614,3,scan
1786641859.530796,3,camera
1786641859.587020,1,camera
1786641859.595113,1,scan
1786641859.596038,2,scan
1786641859.610630,2,camera
1786641859.619681,3,scan
1786641859.631226,3,camera
1786641859.680251,1,camera
1786641859.694825,1,scan
1786641859.695257,2,scan
1786641859.707504,2,camera
1786641859.719667,3,scan
1786641859.730518,3,camera
1786641859.788336,1,camera
1786641859.794821,1,scan
1786641859.795266,2,scan
1786641859.809587,2,camera
1786641859.820236,3,scan
1786641859.830632,3,camera
1786641859.890436,1,camera
1786641859.894974,1,scan
1786641859.895544,2,scan
1786641859.911418,2,camera
1786641859.919660,3,scan
1786641859.931066,3,camera
1786641859.989635,1,camera
1786641859.994998,1,scan
1786641859.995598,2,scan
1786641860.009360,2,camera
1786641860.020562,3,scan
1786641860.049785,3,camera
1786641860.092711,1,camera
1786641860.095717,1,scan
1786641860.096340,2,scan
1786641860.108673,2,camera
1786641860.119999,3,scan
1786641860.131268,3,camera
1786641860.184258,1,camera
1786641860.195153,1,scan
1786641860.195339,2,scan
1786641860.209860,2,camera
1786641860.222586,3,scan
1786641860.236656,3,camera
1786641860.290171,1,camera
1786641860.295233,2,scan
1786641860.295859,1,scan
1786641860.311166,2,camera
1786641860.320070,3,scan
1786641860.331274,3,camera
1786641860.390312,1,camera
1786641860.395231,2,scan
1786641860.395852,1,scan
1786641860.409019,2,camera
1786641860.419931,3,scan
1786641860.490189,1,camera
1786641860.495009,1,scan
1786641860.495556,2,scan
1786641860.509851,2,camera
1786641860.519632,3,scan
1786641860.534730,3,camera
1786641860.590139,1,camera
1786641860.595142,1,scan
1786641860.595770,2,scan
1786641860.609575,2,camera
1786641860.619640,3,scan
1786641860.634889,3,camera
1786641860.642199,3,camera
1786641860.689787,1,camera
1786641860.695072,1,scan
1786641860.695689,2,scan
1786641860.707460,2,camera
1786641860.719939,3,scan
1786641860.736244,3,camera
1786641860.780165,1,camera
1786641860.794910,1,scan
1786641860.795410,2,scan
1786641860.807969,2,camera
1786641860.819612,3,scan
1786641860.827762,3,camera
1786641860.889979,1,camera
1786641860.895125,1,scan
1786641860.895808,2,scan
1786641860.908564,2,camera
1786641860.919734,3,scan
1786641860.931375,3,camera
1786641860.989989,1,camera
1786641860.995086,1,scan
1786641860.995780,2,scan
1786641861.008426,2,camera
1786641861.022787,3,scan
1786641861.095513,1,scan
1786641861.096442,2,scan
1786641861.100864,1,camera
1786641861.111382,2,camera
1786641861.120048,3,scan
1786641861.134873,3,camera
1786641861.140850,3,camera
1786641861.181115,1,camera
1786641861.194855,1,scan
1786641861.195260,2,scan
1786641861.204032,2,camera
1786641861.219444,3,scan
1786641861.227479,3,camera
1786641861.289785,1,camera
1786641861.295059,1,scan
1786641861.296035,2,scan
1786641861.305853,2,camera
1786641861.319720,3,scan
1786641861.335437,3,camera
1786641861.395392,1,scan
1786641861.396096,2,scan
1786641861.401030,1,camera
1786641861.408787,2,camera
1786641861.419713,3,scan
1786641861.431170,3,camera
1786641861.488802,1,camera
1786641861.495106,1,scan
1786641861.496027,2,scan
1786641861.508363,2,camera
1786641861.519713,3,scan
1786641861.530819,3,camera
1786641861.590389,1,camera
1786641861.594972,1,scan
1786641861.595527,2,scan
1786641861.608633,2,camera
1786641861.619653,3,scan
1786641861.631004,3,camera
1786641861.690109,1,camera
1786641861.695170,2,scan
1786641861.695750,1,scan
1786641861.709349,2,camera
1786641861.719832,3,scan
1786641861.731113,3,camera
1786641861.790395,1,camera
1786641861.795035,1,scan
1786641861.795614,2,scan
1786641861.809961,2,camera
1786641861.819778,3,scan
1786641861.829281,3,camera
1786641861.880792,1,camera
1786641861.894895,1,scan
1786641861.895323,2,scan
1786641861.905822,2,camera
1786641861.919712,3,scan
1786641861.930811,3,camera
1786641861.989981,1,camera
1786641861.995036,1,scan
1786641861.995611,2,scan
1786641862.009161,2,camera
1786641862.020780,3,scan
1786641862.048613,3,camera
1786641862.095557,1,scan
1786641862.096576,2,scan
1786641862.107952,1,camera
1786641862.108594,2,camera
1786641862.119749,3,scan
1786641862.186103,1,camera
1786641862.194517,1,scan
1786641862.194808,2,scan
1786641862.204113,2,camera
1786641862.220032,3,scan
1786641862.291056,1,camera
1786641862.294980,1,scan
1786641862.295525,2,scan
1786641862.313754,2,camera
1786641862.319634,3,scan
1786641862.395253,1,scan
1786641862.395938,2,scan
1786641862.399585,1,camera
1786641862.409318,2,camera
1786641862.419738,3,scan
1786641862.490552,1,camera
1786641862.495088,1,scan
1786641862.495765,2,scan
1786641862.507565,2,camera
1786641862.519757,3,scan
1786641862.537855,3,camera
1786641862.546015,3,camera
1786641862.552242,3,camera
1786641862.557124,3,camera
1786641862.564849,3,camera
1786641862.590070,1,camera
1786641862.595035,1,scan
1786641862.595596,2,scan
1786641862.605160,2,camera
1786641862.620239,3,scan
1786641862.640324,3,camera
1786641862.695335,1,scan
1786641862.696372,1,camera
1786641862.696541,2,scan
1786641862.710082,2,camera
1786641862.720129,3,scan
1786641862.731393,3,camera
1786641862.790620,1,camera
1786641862.795188,1,scan
1786641862.795799,2,scan
1786641862.809100,2,camera
1786641862.820005,3,scan
1786641862.830852,3,camera
1786641862.890876,1,camera
1786641862.895100,1,scan
1786641862.895579,2,scan
1786641862.907449,2,camera
1786641862.920309,3,scan
1786641862.935159,3,camera
1786641862.980389,1,camera
1786641862.995260,2,scan
1786641862.996441,1,scan
1786641863.009327,2,camera
1786641863.020301,3,scan
1786641863.035271,3,camera
1786641863.095489,1,scan
1786641863.096755,2,scan
1786641863.101783,1,camera
1786641863.113372,2,camera
1786641863.119725,3,scan
1786641863.128309,3,camera
1786641863.181558,1,camera
1786641863.195496,1,scan
1786641863.196181,2,scan
1786641863.207271,2,camera
1786641863.219907,3,scan
1786641863.228945,3,camera
1786641863.290395,1,camera
1786641863.295185,1,scan
1786641863.295822,2,scan
1786641863.313205,2,camera
1786641863.319601,3,scan
1786641863.330590,3,camera
1786641863.389832,1,camera
1786641863.395158,1,scan
1786641863.395775,2,scan
1786641863.407192,2,camera
1786641863.419789,3,scan
1786641863.430558,3,camera
1786641863.487735,1,camera
1786641863.495045,1,scan
1786641863.496027,2,scan
1786641863.508253,2,camera
1786641863.519723,3,scan
1786641863.530220,3,camera
1786641863.589820,1,camera
1786641863.595016,1,scan
1786641863.595949,2,scan
1786641863.612575,2,camera
1786641863.619686,3,scan
1786641863.630812,3,camera
1786641863.689644,1,camera
1786641863.695077,1,scan
1786641863.696044,2,scan
1786641863.708791,2,camera
1786641863.719732,3,scan
1786641863.730810,3,camera
1786641863.791380,1,camera
1786641863.794931,1,scan
1786641863.795476,2,scan
1786641863.808793,2,camera
1786641863.819657,3,scan
1786641863.830688,3,camera
1786641863.889004,1,camera
1786641863.895266,1,scan
1786641863.896224,2,scan
1786641863.909101,2,camera
1786641863.919671,3,scan
1786641863.931163,3,camera
1786641863.990754,1,camera
1786641863.995100,1,scan
1786641863.995884,2,scan
1786641864.009261,2,camera
1786641864.020416,3,scan
1786641864.048065,3,camera
1786641864.095361,1,scan
1786641864.096139,2,scan
1786641864.097337,1,camera
1786641864.108433,2,camera
1786641864.119703,3,scan
1786641864.187931,1,camera
1786641864.194715,1,scan
1786641864.195099,2,scan
1786641864.204926,2,camera
1786641864.219822,3,scan
1786641864.235361,3,camera
1786641864.240779,3,camera
1786641864.292458,1,camera
1786641864.294899,1,scan
1786641864.295830,2,scan
1786641864.310253,2,camera
1786641864.319626,3,scan
1786641864.332527,3,camera
1786641864.394763,1,camera
1786641864.396301,1,scan
1786641864.396680,2,scan
1786641864.408875,2,camera
1786641864.419754,3,scan
1786641864.433042,3,camera
1786641864.491463,1,camera
1786641864.494882,1,scan
1786641864.495374,2,scan
1786641864.511475,2,camera
1786641864.519809,3,scan
1786641864.529312,3,camera
1786641864.590156,1,camera
1786641864.595146,1,scan
1786641864.595746,2,scan
1786641864.608999,2,camera
1786641864.619821,3,scan
1786641864.630301,3,camera
1786641864.695261,1,scan
1786641864.695987,1,camera
1786641864.696147,2,scan
1786641864.709603,2,camera
1786641864.719646,3,scan
1786641864.730554,3,camera
1786641864.790057,1,camera
1786641864.795285,1,scan
1786641864.795947,2,scan
1786641864.812273,2,camera
1786641864.819802,3,scan
1786641864.832315,3,camera
1786641864.894063,1,camera
1786641864.895493,1,scan
1786641864.895650,2,scan
1786641864.909083,2,camera
1786641864.919658,3,scan
1786641864.990419,1,camera
1786641864.995099,1,scan
1786641864.995663,2,scan
1786641865.021062,3,scan
1786641865.043281,3,camera
1786641865.052847,3,camera
1786641865.096001,1,scan
1786641865.096795,2,scan
1786641865.099155,1,camera
1786641865.120178,3,scan
1786641865.180667,1,camera
1786641865.194584,1,scan
1786641865.194881,2,scan
1786641865.208395,2,camera
1786641865.213006,2,camera
1786641865.218011,2,camera
1786641865.219364,3,scan
1786641865.232393,3,camera
1786641865.236168,3,camera
1786641865.289835,1,camera
1786641865.294602,1,scan
1786641865.294952,2,scan
1786641865.314396,2,camera
1786641865.319478,3,scan
1786641865.395094,1,scan
1786641865.395767,2,scan
1786641865.396305,1,camera
1786641865.408919,2,camera
1786641865.419780,3,scan
1786641865.429572,3,camera
1786641865.440195,3,camera
1786641865.490225,1,camera
1786641865.495036,1,scan
1786641865.495663,2,scan
1786641865.509444,2,camera
1786641865.519764,3,scan
1786641865.532429,3,camera
1786641865.595232,1,scan
1786641865.595924,2,scan
1786641865.596452,1,camera
1786641865.609049,2,camera
1786641865.619758,3,scan
1786641865.632849,3,camera
1786641865.690500,1,camera
1786641865.695152,1,scan
1786641865.695890,2,scan
1786641865.709111,2,camera
1786641865.719676,3,scan
1786641865.790047,1,camera
1786641865.795103,1,scan
1786641865.795780,2,scan
1786641865.808868,2,camera
1786641865.820473,3,scan
1786641865.889546,1,camera
1786641865.894976,1,scan
1786641865.895564,2,scan
1786641865.908827,2,camera
1786641865.919666,3,scan
1786641865.932173,3,camera
1786641865.939276,3,camera
1786641865.944247,3,camera
1786641865.990716,1,camera
1786641865.995183,1,scan
1786641865.996653,2,scan
1786641866.009656,2,camera
1786641866.019800,3,scan
1786641866.044497,3,camera
1786641866.095733,2,scan
1786641866.097100,1,scan
1786641866.103175,1,camera
1786641866.119303,2,camera
1786641866.120019,3,scan
1786641866.131100,3,camera
1786641866.184496,1,camera
1786641866.194909,1,scan
1786641866.195312,2,scan
1786641866.219455,2,camera
1786641866.220234,3,scan
1786641866.231300,3,camera
1786641866.290807,1,camera
1786641866.294629,1,scan
1786641866.294988,2,scan
1786641866.302170,2,camera
1786641866.319804,3,scan
1786641866.333177,3,camera
1786641866.395186,1,scan
1786641866.395905,2,scan
1786641866.401501,1,camera
1786641866.409539,2,camera
1786641866.420074,3,scan
1786641866.491368,1,camera
1786641866.495059,1,scan
1786641866.495656,2,scan
1786641866.515264,2,camera
1786641866.519684,3,scan
1786641866.529673,3,camera
1786641866.595598,1,scan
1786641866.595950,2,scan
1786641866.597085,1,camera
1786641866.611753,2,camera
1786641866.619199,3,scan
1786641866.628116,3,camera
1786641866.631192,3,camera
1786641866.691242,1,camera
1786641866.694329,1,scan
1786641866.694608,2,scan
1786641866.699171,2,camera
1786641866.719758,3,scan
1786641866.728013,3,camera
1786641866.796047,2,scan
1786641866.797093,1,camera
1786641866.799128,1,scan
1786641866.808954,2,camera
1786641866.819900,3,scan
1786641866.829214,3,camera
1786641866.895185,2,scan
1786641866.899571,1,scan
1786641866.900299,2,camera
1786641866.919762,3,scan
1786641866.926041,3,camera
1786641866.996293,2,scan
1786641866.998466,1,camera
1786641866.999200,1,scan
1786641867.005582,2,camera
1786641867.020606,3,scan
1786641867.039867,3,camera
1786641867.095144,2,scan
1786641867.095926,1,camera
1786641867.099480,1,scan
1786641867.104859,2,camera
1786641867.119553,3,scan
1786641867.123295,3,camera
1786641867.199384,1,scan
1786641867.201883,2,scan
1786641867.212936,2,camera
1786641867.219650,3,scan
1786641867.233076,3,camera
1786641867.299582,1,scan
1786641867.300245,2,scan
1786641867.300787,1,camera
1786641867.308197,1,camera
1786641867.312959,2,camera
1786641867.319662,3,scan
1786641867.328931,3,camera
1786641867.390580,1,camera
1786641867.399055,1,scan
1786641867.399434,2,scan
1786641867.410461,2,camera
1786641867.419416,3,scan
1786641867.421306,3,camera
1786641867.498969,1,scan
1786641867.501212,2,scan
1786641867.509431,2,camera
1786641867.519502,3,scan
1786641867.534510,3,camera
1786641867.596405,1,camera
1786641867.599343,1,scan
1786641867.600279,2,scan
1786641867.614934,2,camera
1786641867.625879,3,scan
1786641867.637093,3,camera
1786641867.696723,1,camera
1786641867.699529,1,scan
1786641867.700434,2,scan
1786641867.714975,2,camera
1786641867.724055,3,scan
1786641867.730332,3,camera
1786641867.797887,1,camera
1786641867.799145,1,scan
1786641867.800005,2,scan
1786641867.812477,2,camera
1786641867.823719,3,scan
1786641867.829580,3,camera
1786641867.896186,1,camera
1786641867.899894,1,scan
1786641867.900829,2,scan
1786641867.915863,2,camera
1786641867.924532,3,scan
1786641867.940707,3,camera
1786641867.998746,1,camera
1786641867.999423,1,scan
1786641868.002220,2,scan
1786641868.016373,2,camera
1786641868.025747,3,scan
1786641868.100453,2,scan
1786641868.101971,1,camera
1786641868.102377,1,scan
1786641868.122285,2,camera
1786641868.126332,3,scan
1786641868.192047,1,camera
1786641868.199667,2,scan
1786641868.201746,1,scan
1786641868.214011,2,camera
1786641868.224876,3,scan
1786641868.238407,3,camera
1786641868.245986,3,camera
1786641868.298903,1,camera
1786641868.299607,2,scan
1786641868.300461,1,scan
1786641868.317202,2,camera
1786641868.324560,3,scan
1786641868.343022,3,camera
1786641868.398574,1,camera
1786641868.399412,2,scan
1786641868.399962,1,scan
1786641868.414994,2,camera
1786641868.424275,3,scan
1786641868.443021,3,camera
1786641868.487404,1,camera
1786641868.500132,1,scan
1786641868.501232,2,scan
1786641868.517276,2,camera
1786641868.525599,3,scan
1786641868.539637,3,camera
1786641868.598454,1,camera
1786641868.599512,1,scan
1786641868.600044,2,scan
1786641868.616587,2,camera
1786641868.624556,3,scan
1786641868.639525,3,camera
1786641868.697661,1,camera
1786641868.700036,2,scan
1786641868.702382,1,scan
1786641868.717057,2,camera
1786641868.725981,3,scan
1786641868.796956,1,camera
1786641868.799556,1,scan
1786641868.800473,2,scan
1786641868.817406,2,camera
1786641868.825275,3,scan
1786641868.897503,1,camera
1786641868.899474,1,scan
1786641868.900332,2,scan
1786641868.915344,2,camera
1786641868.923784,3,scan
1786641868.943479,3,camera
1786641868.948206,3,camera
1786641868.955337,3,camera
1786641868.999573,2,scan
1786641869.000237,1,scan
1786641869.017475,2,camera
1786641869.026655,3,scan
1786641869.051969,3,camera
1786641869.100705,2,scan
1786641869.101278,1,camera
1786641869.101690,1,scan
1786641869.124368,3,scan
1786641869.145788,3,camera
1786641869.198040,1,camera
1786641869.199573,2,scan
1786641869.200477,1,scan
1786641869.214548,2,camera
1786641869.222562,2,camera
1786641869.224347,3,scan
1786641869.229903,3,camera
1786641869.297408,1,camera
1786641869.299937,1,scan
1786641869.303613,2,scan
1786641869.316385,2,camera
1786641869.325179,3,scan
1786641869.340976,3,camera
1786641869.398686,1,camera
1786641869.399615,2,scan
1786641869.400789,1,scan
1786641869.414530,2,camera
1786641869.425671,3,scan
1786641869.437475,3,camera
1786641869.493099,1,camera
1786641869.500092,2,scan
1786641869.502317,1,scan
1786641869.514401,2,camera
1786641869.526003,3,scan
1786641869.595120,1,camera
1786641869.598755,1,scan
1786641869.599587,2,scan
1786641869.617230,2,camera
1786641869.624221,3,scan
1786641869.650566,3,camera
1786641869.654623,3,camera
1786641869.697223,1,camera
1786641869.699876,1,scan
1786641869.703930,2,scan
1786641869.710680,2,camera
1786641869.724386,3,scan
1786641869.737727,3,camera
1786641869.798716,1,camera
1786641869.799396,2,scan
1786641869.799913,1,scan
1786641869.816359,2,camera
1786641869.824914,3,scan
1786641869.844999,3,camera
1786641869.898684,1,camera
1786641869.900139,2,scan
1786641869.901744,1,scan
1786641869.917660,2,camera
1786641869.924985,3,scan
1786641869.937815,3,camera
1786641869.997411,1,camera
1786641869.999220,1,scan
1786641870.003717,2,scan
1786641870.024647,3,scan
1786641870.100777,2,scan
1786641870.101539,1,camera
1786641870.101713,1,scan
1786641870.125041,2,camera
1786641870.126179,3,scan
1786641870.136895,3,camera
1786641870.141888,3,camera
1786641870.190125,1,camera
1786641870.199030,2,scan
1786641870.199455,1,scan
1786641870.209431,2,camera
1786641870.224570,3,scan
1786641870.239314,3,camera
1786641870.297812,1,camera
1786641870.299554,2,scan
1786641870.300795,1,scan
1786641870.315068,2,camera
1786641870.324216,3,scan
1786641870.341725,3,camera
1786641870.396661,1,camera
1786641870.399919,2,scan
1786641870.400968,1,scan
1786641870.422165,2,camera
1786641870.424502,3,scan
1786641870.436291,3,camera
1786641870.498743,1,camera
1786641870.499758,1,scan
1786641870.500262,2,scan
1786641870.515886,2,camera
1786641870.524194,3,scan
1786641870.538071,3,camera
1786641870.597247,1,camera
1786641870.599811,2,scan
1786641870.601098,1,scan
1786641870.616393,2,camera
1786641870.624040,3,scan
1786641870.630069,3,camera
1786641870.695948,1,camera
1786641870.698980,1,scan
1786641870.699495,2,scan
1786641870.714299,2,camera
1786641870.726949,3,scan
1786641870.741124,3,camera
1786641870.795604,1,camera
1786641870.799095,1,scan
1786641870.800367,2,scan
1786641870.817014,2,camera
1786641870.825648,3,scan
1786641870.837227,3,camera
1786641870.896981,1,camera
1786641870.899611,2,scan
1786641870.900142,1,scan
1786641870.917137,2,camera
1786641870.925569,3,scan
1786641870.937924,3,camera
1786641870.997349,1,camera
1786641871.000091,1,scan
1786641871.001690,2,scan
1786641871.017102,2,camera
1786641871.025940,3,scan
1786641871.067085,3,camera
1786641871.100237,1,scan
1786641871.100914,2,scan
1786641871.114297,2,camera
1786641871.124327,3,scan
1786641871.134699,3,camera
1786641871.199663,1,scan
1786641871.199994,2,scan
1786641871.209146,2,camera
1786641871.223775,3,scan
1786641871.236517,3,camera
1786641871.299424,2,scan
1786641871.300122,1,scan
1786641871.317464,2,camera
1786641871.325168,3,scan
1786641871.336756,3,camera
1786641871.400919,2,scan
1786641871.403786,1,scan
1786641871.407560,1,camera
1786641871.412436,2,camera
1786641871.413406,1,camera
1786641871.417053,1,camera
1786641871.423711,3,scan
1786641871.500026,1,scan
1786641871.500685,2,scan
1786641871.504307,1,camera
1786641871.512544,2,camera
1786641871.524458,3,scan
1786641871.540781,3,camera
1786641871.598648,1,camera
1786641871.599804,1,scan
1786641871.600756,2,scan
1786641871.618452,2,camera
1786641871.623714,3,scan
1786641871.637443,3,camera
1786641871.691632,1,camera
1786641871.699284,2,scan
1786641871.700092,1,scan
1786641871.713665,2,camera
1786641871.726532,3,scan
1786641871.736714,3,camera
1786641871.798845,1,camera
1786641871.800649,1,scan
1786641871.800912,2,scan
1786641871.816363,2,camera
1786641871.824193,3,scan
1786641871.837653,3,camera
1786641871.900550,2,scan
1786641871.901473,1,scan
1786641871.914574,2,camera
1786641871.924220,3,scan
1786641871.937145,3,camera
1786641871.996731,1,camera
1786641871.999924,2,scan
1786641872.000940,1,scan
1786641872.015729,2,camera
1786641872.024428,3,scan
1786641872.040894,3,camera
1786641872.097666,1,camera
1786641872.100845,1,scan
1786641872.103880,2,scan
1786641872.126319,3,scan
1786641872.135830,3,camera
1786641872.190766,1,camera
1786641872.199260,1,scan
1786641872.199666,2,scan
1786641872.217310,2,camera
1786641872.218874,2,camera
1786641872.224180,3,scan
1786641872.231957,3,camera
1786641872.297641,1,camera
1786641872.299578,2,scan
1786641872.300119,1,scan
1786641872.320621,2,camera
1786641872.324107,3,scan
1786641872.337328,3,camera
1786641872.398803,1,camera
1786641872.400103,1,scan
1786641872.400393,2,scan
1786641872.416355,2,camera
1786641872.425106,3,scan
1786641872.437190,3,camera
1786641872.499260,1,camera
1786641872.499938,1,scan
1786641872.500831,2,scan
1786641872.516035,2,camera
1786641872.526860,3,scan
1786641872.541915,3,camera
1786641872.597091,1,camera
1786641872.599401,1,scan
1786641872.599935,2,scan
1786641872.616494,2,camera
1786641872.624004,3,scan
1786641872.642562,3,camera
1786641872.696805,1,camera
1786641872.699542,2,scan
1786641872.702202,1,scan
1786641872.716590,2,camera
1786641872.724017,3,scan
1786641872.739097,3,camera
