t_epoch,robot,topic
1786621559.953263,2,camera
1786621559.957068,1,camera
1786621559.957573,3,scan
1786621559.960184,1,scan
1786621560.009729,3,camera
1786621560.046799,2,scan
1786621560.059838,3,scan
1786621560.060981,1,scan
1786621560.064464,2,camera
1786621560.073585,1,camera
1786621560.112236,3,camera
1786621560.140375,2,camera
1786621560.143362,2,scan
1786621560.154769,1,camera
1786621560.157097,3,scan
1786621560.159473,1,scan
1786621560.198742,3,camera
1786621560.239408,2,camera
1786621560.243062,2,scan
1786621560.245175,1,camera
1786621560.258192,3,scan
1786621560.260242,1,scan
1786621560.295402,3,camera
1786621560.344368,2,scan
1786621560.348114,2,camera
1786621560.358052,3,scan
1786621560.359773,1,camera
1786621560.360275,1,scan
1786621560.407635,3,camera
1786621560.444631,2,scan
1786621560.453022,2,camera
1786621560.458895,3,scan
1786621560.460512,1,scan
1786621560.462600,1,camera
1786621560.508137,3,camera
1786621560.544376,2,scan
1786621560.549622,2,camera
1786621560.557946,3,scan
1786621560.559586,1,camera
1786621560.560156,1,scan
1786621560.610562,3,camera
1786621560.644904,2,scan
1786621560.649369,2,camera
1786621560.657154,1,camera
1786621560.657726,3,scan
1786621560.659521,1,scan
1786621560.707057,3,camera
1786621560.744438,2,scan
1786621560.748255,2,camera
1786621560.758215,3,scan
1786621560.760212,1,scan
1786621560.761434,1,camera
1786621560.807164,3,camera
1786621560.844202,2,scan
1786621560.849892,2,camera
1786621560.858175,3,scan
1786621560.859612,1,camera
1786621560.860054,1,scan
1786621560.907428,3,camera
1786621560.944340,2,scan
1786621560.950604,2,camera
1786621560.957761,3,scan
1786621560.960143,1,scan
1786621560.960921,1,camera
1786621561.009550,3,camera
1786621561.047094,2,scan
1786621561.058299,3,scan
1786621561.059607,2,camera
1786621561.060672,1,scan
1786621561.080004,1,camera
1786621561.109937,3,camera
1786621561.142058,2,camera
1786621561.143447,2,scan
1786621561.153573,1,camera
1786621561.156891,3,scan
1786621561.159345,1,scan
1786621561.199821,3,camera
1786621561.239391,2,camera
1786621561.242918,2,scan
1786621561.246353,1,camera
1786621561.257104,3,scan
1786621561.259668,1,scan
1786621561.309966,3,camera
1786621561.344077,2,scan
1786621561.353140,2,camera
1786621561.357570,3,scan
1786621561.360596,1,scan
1786621561.361763,1,camera
1786621561.394552,3,camera
1786621561.444857,2,scan
1786621561.451375,2,camera
1786621561.457755,3,scan
1786621561.460283,1,scan
1786621561.463762,1,camera
1786621561.505775,3,camera
1786621561.544052,2,scan
1786621561.547521,2,camera
1786621561.557731,3,scan
1786621561.560323,1,scan
1786621561.561282,1,camera
1786621561.607073,3,camera
1786621561.643437,2,scan
1786621561.643799,2,camera
1786621561.649369,1,camera
1786621561.657660,3,scan
1786621561.660440,1,scan
1786621561.706206,3,camera
1786621561.744330,2,scan
1786621561.751002,2,camera
1786621561.757761,3,scan
1786621561.760519,1,scan
1786621561.761009,1,camera
1786621561.808557,3,camera
1786621561.843987,2,scan
1786621561.850220,2,camera
1786621561.857323,3,scan
1786621561.857896,1,camera
1786621561.859824,1,scan
1786621561.908219,3,camera
1786621561.944801,2,scan
1786621561.949960,2,camera
1786621561.958060,3,scan
1786621561.960950,1,scan
1786621561.963966,1,camera
1786621562.010416,3,camera
1786621562.045447,2,scan
1786621562.055195,2,camera
1786621562.059373,3,scan
1786621562.061818,1,scan
1786621562.070996,1,camera
1786621562.111738,3,camera
1786621562.144160,2,camera
1786621562.144706,2,scan
1786621562.152580,1,camera
1786621562.157439,3,scan
1786621562.159454,1,scan
1786621562.197114,3,camera
1786621562.243414,2,camera
1786621562.243710,2,scan
1786621562.249748,1,camera
1786621562.257510,3,scan
1786621562.260007,1,scan
1786621562.308203,3,camera
1786621562.344275,2,scan
1786621562.349667,2,camera
1786621562.357885,3,scan
1786621562.360421,1,scan
1786621562.360857,1,camera
1786621562.408905,3,camera
1786621562.445138,2,scan
1786621562.457961,3,scan
1786621562.459933,1,scan
1786621562.460519,2,camera
1786621562.461969,1,camera
1786621562.495395,3,camera
1786621562.544225,2,scan
1786621562.549023,2,camera
1786621562.557852,3,scan
1786621562.560260,1,scan
1786621562.563997,1,camera
1786621562.609587,3,camera
1786621562.645040,2,scan
1786621562.652478,2,camera
1786621562.657901,3,scan
1786621562.660151,1,scan
1786621562.660605,1,camera
1786621562.710094,3,camera
1786621562.744109,2,scan
1786621562.749748,2,camera
1786621562.757728,3,scan
1786621562.760077,1,scan
1786621562.766632,1,camera
1786621562.807657,3,camera
1786621562.845471,2,scan
1786621562.847967,2,camera
1786621562.857869,3,scan
1786621562.860056,1,scan
1786621562.862121,1,camera
1786621562.910660,3,camera
1786621562.945915,2,scan
1786621562.948378,2,camera
1786621562.957863,3,scan
1786621562.960550,1,scan
1786621562.964579,1,camera
1786621563.008508,3,camera
1786621563.045069,2,scan
1786621563.055508,2,camera
1786621563.059401,3,scan
1786621563.061823,1,scan
1786621563.072070,1,camera
1786621563.104067,3,camera
1786621563.141977,2,camera
1786621563.143667,2,scan
1786621563.150716,1,camera
1786621563.156891,3,scan
1786621563.159407,1,scan
1786621563.204176,3,camera
1786621563.241189,2,camera
1786621563.242941,2,scan
1786621563.245908,1,camera
1786621563.257307,3,scan
1786621563.259972,1,scan
1786621563.310230,3,camera
1786621563.344452,2,scan
1786621563.350133,2,camera
1786621563.357756,3,scan
1786621563.359532,1,camera
1786621563.360247,1,scan
1786621563.409767,3,camera
1786621563.444190,2,scan
1786621563.449495,2,camera
1786621563.457922,3,scan
1786621563.459814,1,camera
1786621563.460263,1,scan
1786621563.508088,3,camera
1786621563.544493,2,scan
1786621563.548017,2,camera
1786621563.557944,3,scan
1786621563.561591,1,scan
1786621563.565869,1,camera
1786621563.598904,3,camera
1786621563.644488,2,scan
1786621563.649631,2,camera
1786621563.657617,3,scan
1786621563.660114,1,scan
1786621563.664516,1,camera
1786621563.708548,3,camera
1786621563.744231,2,scan
1786621563.749136,2,camera
1786621563.757961,3,scan
1786621563.760043,1,camera
1786621563.760508,1,scan
1786621563.806587,3,camera
1786621563.844152,2,scan
1786621563.850396,2,camera
1786621563.858197,3,scan
1786621563.859586,1,camera
1786621563.860242,1,scan
1786621563.906373,3,camera
1786621563.945135,2,scan
1786621563.955596,2,camera
1786621563.957807,3,scan
1786621563.958492,1,camera
1786621563.960146,1,scan
1786621564.006623,3,camera
1786621564.044844,2,scan
1786621564.053299,2,camera
1786621564.059572,3,scan
1786621564.061779,1,scan
1786621564.073642,1,camera
1786621564.102540,3,camera
1786621564.138120,2,camera
1786621564.143080,2,scan
1786621564.144238,1,camera
1786621564.156867,3,scan
1786621564.159476,1,scan
1786621564.202329,3,camera
1786621564.242557,2,camera
1786621564.243102,2,scan
1786621564.248124,1,camera
1786621564.257478,3,scan
1786621564.260740,1,scan
1786621564.309165,3,camera
1786621564.344421,2,scan
1786621564.349584,2,camera
1786621564.357832,3,scan
1786621564.360065,1,scan
1786621564.362252,1,camera
1786621564.409449,3,camera
1786621564.444131,2,scan
1786621564.453773,2,camera
1786621564.457793,3,scan
1786621564.460873,1,scan
1786621564.461674,1,camera
1786621564.506423,3,camera
1786621564.544549,2,scan
1786621564.547348,2,camera
1786621564.557563,3,scan
1786621564.558309,1,camera
1786621564.559876,1,scan
1786621564.610086,3,camera
1786621564.644592,2,scan
1786621564.649816,2,camera
1786621564.655400,1,camera
1786621564.657207,3,scan
1786621564.659793,1,scan
1786621564.695952,3,camera
1786621564.744150,2,scan
1786621564.750887,2,camera
1786621564.758024,3,scan
1786621564.760000,1,scan
1786621564.760580,1,camera
1786621564.806164,3,camera
1786621564.844074,2,scan
1786621564.850663,2,camera
1786621564.857140,3,scan
1786621564.857778,1,camera
1786621564.859550,1,scan
1786621564.906344,3,camera
1786621564.944082,2,scan
1786621564.952222,2,camera
1786621564.958304,3,scan
1786621564.960190,1,camera
1786621564.961164,1,scan
1786621565.008062,3,camera
1786621565.044741,2,scan
1786621565.056614,2,camera
1786621565.059012,3,scan
1786621565.061155,1,scan
1786621565.069645,1,camera
1786621565.114146,3,camera
1786621565.141145,2,camera
1786621565.144100,2,scan
1786621565.148296,1,camera
1786621565.157366,3,scan
1786621565.159424,1,scan
1786621565.195517,3,camera
1786621565.237951,2,camera
1786621565.242968,2,scan
1786621565.243895,1,camera
1786621565.257501,3,scan
1786621565.259931,1,scan
1786621565.307600,3,camera
1786621565.344356,2,scan
1786621565.350817,2,camera
1786621565.357505,3,scan
1786621565.359732,1,scan
1786621565.360706,1,camera
1786621565.405298,3,camera
1786621565.444476,2,scan
1786621565.454219,2,camera
1786621565.457682,3,scan
1786621565.459816,1,camera
1786621565.460320,1,scan
1786621565.507171,3,camera
1786621565.543926,2,scan
1786621565.548820,2,camera
1786621565.557690,3,scan
1786621565.559855,1,scan
1786621565.560987,1,camera
1786621565.606543,3,camera
1786621565.644497,2,scan
1786621565.650394,2,camera
1786621565.657786,3,scan
1786621565.660134,1,scan
1786621565.661907,1,camera
1786621565.707608,3,camera
1786621565.744212,2,scan
1786621565.746445,2,camera
1786621565.757532,3,scan
1786621565.758206,1,camera
1786621565.759794,1,scan
1786621565.793448,3,camera
1786621565.844311,2,scan
1786621565.850713,2,camera
1786621565.858143,3,scan
1786621565.860904,1,scan
1786621565.861791,1,camera
1786621565.907815,3,camera
1786621565.944498,2,scan
1786621565.954019,2,camera
1786621565.957855,3,scan
1786621565.960117,1,scan
1786621565.960528,1,camera
1786621566.012231,3,camera
1786621566.045609,2,scan
1786621566.056388,2,camera
1786621566.061196,1,scan
1786621566.061863,3,scan
1786621566.077895,1,camera
1786621566.105818,3,camera
1786621566.143542,2,camera
1786621566.143949,2,scan
1786621566.153144,1,camera
1786621566.157394,3,scan
1786621566.159410,1,scan
1786621566.195155,3,camera
1786621566.244356,2,scan
1786621566.249964,2,camera
1786621566.252985,1,camera
1786621566.256999,3,scan
1786621566.259712,1,scan
1786621566.308047,3,camera
1786621566.344291,2,scan
1786621566.351741,2,camera
1786621566.358199,3,scan
1786621566.360554,1,scan
1786621566.361016,1,camera
1786621566.412957,3,camera
1786621566.444083,2,scan
1786621566.446955,2,camera
1786621566.457599,3,scan
1786621566.459233,1,camera
1786621566.460192,1,scan
1786621566.509652,3,camera
1786621566.544577,2,scan
1786621566.547477,2,camera
1786621566.555591,1,camera
1786621566.556864,3,scan
1786621566.559460,1,scan
1786621566.610583,3,camera
1786621566.644824,2,scan
1786621566.652666,2,camera
1786621566.657960,3,scan
1786621566.659396,1,camera
1786621566.659905,1,scan
1786621566.706394,3,camera
1786621566.743906,2,scan
1786621566.757591,3,scan
1786621566.758952,1,camera
1786621566.759610,1,scan
1786621566.760343,2,camera
1786621566.808017,3,camera
1786621566.844626,2,scan
1786621566.846175,2,camera
1786621566.856359,1,camera
1786621566.857669,3,scan
1786621566.859723,1,scan
1786621566.905340,3,camera
1786621566.944180,2,scan
1786621566.950253,2,camera
1786621566.957888,3,scan
1786621566.958666,1,camera
1786621566.960687,1,scan
1786621567.004948,3,camera
1786621567.044664,2,scan
1786621567.054444,2,camera
1786621567.058473,3,scan
1786621567.060743,1,scan
1786621567.065846,1,camera
1786621567.101750,3,camera
1786621567.144691,2,scan
1786621567.151383,2,camera
1786621567.157767,3,scan
1786621567.157992,1,camera
1786621567.159252,1,scan
1786621567.201763,3,camera
1786621567.239794,2,camera
1786621567.243126,2,scan
1786621567.245133,1,camera
1786621567.257565,3,scan
1786621567.260046,1,scan
1786621567.307922,3,camera
1786621567.345390,2,scan
1786621567.352075,2,camera
1786621567.357753,3,scan
1786621567.359883,1,scan
1786621567.360477,1,camera
1786621567.406012,3,camera
1786621567.445197,2,scan
1786621567.456022,2,camera
1786621567.457559,3,scan
1786621567.459157,1,camera
1786621567.459707,1,scan
1786621567.506134,3,camera
1786621567.544630,2,scan
1786621567.553526,2,camera
1786621567.557573,3,scan
1786621567.559724,1,camera
1786621567.560224,1,scan
1786621567.607997,3,camera
1786621567.644672,2,scan
1786621567.650817,2,camera
1786621567.657735,3,scan
1786621567.659114,1,camera
1786621567.659987,1,scan
1786621567.706082,3,camera
1786621567.744825,2,scan
1786621567.751217,2,camera
1786621567.757677,3,scan
1786621567.759987,1,camera
1786621567.760405,1,scan
1786621567.808513,3,camera
1786621567.844439,2,scan
1786621567.857487,2,camera
1786621567.858446,1,camera
1786621567.858744,3,scan
1786621567.859997,1,scan
1786621567.909211,3,camera
1786621567.944793,2,scan
1786621567.948954,2,camera
1786621567.957209,1,camera
1786621567.957919,3,scan
1786621567.959513,1,scan
1786621568.007136,3,camera
1786621568.046330,2,scan
1786621568.052812,2,camera
1786621568.060256,3,scan
1786621568.062756,1,scan
1786621568.078461,1,camera
1786621568.111861,3,camera
1786621568.141784,2,camera
1786621568.143406,2,scan
1786621568.151439,1,camera
1786621568.157276,3,scan
1786621568.160001,1,scan
1786621568.195267,3,camera
1786621568.238649,2,camera
1786621568.243016,2,scan
1786621568.244426,1,camera
1786621568.257476,3,scan
1786621568.259984,1,scan
1786621568.303957,3,camera
1786621568.344071,2,scan
1786621568.347254,2,camera
1786621568.358330,3,scan
1786621568.360154,1,scan
1786621568.363316,1,camera
1786621568.407846,3,camera
1786621568.444743,2,scan
1786621568.451869,2,camera
1786621568.458226,3,scan
1786621568.460117,1,scan
1786621568.460922,1,camera
1786621568.508070,3,camera
1786621568.544223,2,scan
1786621568.550808,2,camera
1786621568.558049,3,scan
1786621568.560447,1,scan
1786621568.563542,1,camera
1786621568.614055,3,camera
1786621568.644222,2,scan
1786621568.647937,2,camera
1786621568.657935,3,scan
1786621568.660320,1,camera
1786621568.660808,1,scan
1786621568.708765,3,camera
1786621568.744129,2,scan
1786621568.746927,2,camera
1786621568.757743,3,scan
1786621568.758883,1,camera
1786621568.760023,1,scan
1786621568.805915,3,camera
1786621568.844364,2,scan
1786621568.850034,2,camera
1786621568.857513,3,scan
1786621568.858196,1,camera
1786621568.859894,1,scan
1786621568.911529,3,camera
1786621568.943113,2,camera
1786621568.943411,2,scan
1786621568.948510,1,camera
1786621568.957533,3,scan
1786621568.959859,1,scan
1786621569.009833,3,camera
1786621569.045194,2,scan
1786621569.058645,3,scan
1786621569.061061,1,scan
1786621569.063379,2,camera
1786621569.066827,1,camera
1786621569.099249,3,camera
1786621569.136786,2,camera
1786621569.143154,2,scan
1786621569.144322,1,camera
1786621569.156925,3,scan
1786621569.159397,1,scan
1786621569.200529,3,camera
1786621569.243857,2,scan
1786621569.249570,2,camera
1786621569.254651,1,camera
1786621569.256906,3,scan
1786621569.259647,1,scan
1786621569.308641,3,camera
1786621569.344174,2,scan
1786621569.358299,2,camera
1786621569.359293,3,scan
1786621569.360348,1,scan
1786621569.366222,1,camera
1786621569.410414,3,camera
1786621569.444042,2,scan
1786621569.452250,2,camera
1786621569.457520,3,scan
1786621569.459043,1,camera
1786621569.459962,1,scan
1786621569.507816,3,camera
1786621569.544655,2,scan
1786621569.556585,2,camera
1786621569.557629,3,scan
1786621569.560116,1,scan
1786621569.560591,1,camera
1786621569.607442,3,camera
1786621569.644247,2,scan
1786621569.652683,2,camera
1786621569.657728,3,scan
1786621569.659927,1,scan
1786621569.663866,1,camera
1786621569.707242,3,camera
1786621569.744016,2,scan
1786621569.748474,2,camera
1786621569.758084,3,scan
1786621569.760123,1,scan
1786621569.764499,1,camera
1786621569.806728,3,camera
1786621569.845053,2,scan
1786621569.851558,2,camera
1786621569.857868,3,scan
1786621569.860036,1,scan
1786621569.861141,1,camera
1786621569.908305,3,camera
1786621569.944274,2,scan
1786621569.952885,2,camera
1786621569.958358,3,scan
1786621569.958890,1,camera
1786621569.960373,1,scan
1786621570.008121,3,camera
1786621570.045386,2,scan
1786621570.059061,3,scan
1786621570.060298,2,camera
1786621570.061332,1,scan
1786621570.067770,1,camera
1786621570.110785,3,camera
1786621570.142732,2,camera
1786621570.143319,2,scan
1786621570.148340,1,camera
1786621570.156971,3,scan
1786621570.159366,1,scan
1786621570.201101,3,camera
1786621570.240087,2,camera
1786621570.243125,2,scan
1786621570.249256,1,camera
1786621570.257856,3,scan
1786621570.260040,1,scan
1786621570.310075,3,camera
1786621570.344600,2,scan
1786621570.350305,2,camera
1786621570.357841,3,scan
1786621570.360100,1,scan
1786621570.360766,1,camera
1786621570.403139,3,camera
1786621570.444273,2,scan
1786621570.449529,2,camera
1786621570.457665,3,scan
1786621570.458174,1,camera
1786621570.459733,1,scan
1786621570.511580,3,camera
1786621570.544292,2,scan
1786621570.550889,2,camera
1786621570.557821,3,scan
1786621570.559953,1,scan
1786621570.562126,1,camera
1786621570.608808,3,camera
1786621570.644756,2,scan
1786621570.650021,2,camera
1786621570.657937,3,scan
1786621570.660047,1,scan
1786621570.663186,1,camera
1786621570.707777,3,camera
1786621570.744261,2,scan
1786621570.748723,2,camera
1786621570.754530,1,camera
1786621570.757662,3,scan
1786621570.760353,1,scan
1786621570.808848,3,camera
1786621570.844477,2,scan
1786621570.850779,2,camera
1786621570.857594,3,scan
1786621570.859519,1,camera
1786621570.860195,1,scan
1786621570.906386,3,camera
1786621570.944958,2,scan
1786621570.948375,2,camera
1786621570.957669,3,scan
1786621570.958405,1,camera
1786621570.959920,1,scan
1786621571.010295,3,camera
1786621571.044780,2,scan
1786621571.056574,2,camera
1786621571.059236,3,scan
1786621571.061311,1,scan
1786621571.071347,1,camera
1786621571.110806,3,camera
1786621571.144054,2,scan
1786621571.145607,2,camera
1786621571.155134,1,camera
1786621571.157046,3,scan
1786621571.159370,1,scan
1786621571.193784,3,camera
1786621571.240709,2,camera
1786621571.243152,2,scan
1786621571.246823,1,camera
1786621571.257814,3,scan
1786621571.260043,1,scan
1786621571.308114,3,camera
1786621571.344254,2,scan
1786621571.352521,2,camera
1786621571.357741,3,scan
1786621571.359849,1,scan
1786621571.361809,1,camera
1786621571.411520,3,camera
1786621571.444125,2,scan
1786621571.450681,2,camera
1786621571.457560,3,scan
1786621571.460018,1,scan
1786621571.462906,1,camera
1786621571.506762,3,camera
1786621571.543446,2,scan
1786621571.544406,2,camera
1786621571.548311,1,camera
1786621571.556974,3,scan
1786621571.559361,1,scan
1786621571.601902,3,camera
1786621571.644111,2,scan
1786621571.644942,2,camera
1786621571.657651,3,scan
1786621571.663491,1,camera
1786621571.665644,1,scan
1786621571.705917,3,camera
1786621571.739320,2,camera
1786621571.743052,2,scan
1786621571.751486,1,camera
1786621571.757515,3,scan
1786621571.764796,1,scan
1786621571.800675,3,camera
1786621571.844608,2,scan
1786621571.851716,2,camera
1786621571.857509,3,scan
1786621571.867652,1,scan
1786621571.869964,1,camera
1786621571.903603,3,camera
1786621571.944960,2,scan
1786621571.947779,2,camera
1786621571.957808,3,scan
1786621571.964789,1,camera
1786621571.965750,1,scan
1786621572.003165,3,camera
1786621572.043381,2,camera
1786621572.043874,2,scan
1786621572.057626,3,scan
1786621572.062623,1,camera
1786621572.064069,1,scan
1786621572.099496,3,camera
1786621572.147799,2,camera
1786621572.149094,2,scan
1786621572.159143,3,scan
1786621572.165769,1,scan
1786621572.170920,1,camera
1786621572.197206,3,camera
1786621572.251735,1,camera
1786621572.256672,3,scan
1786621572.266808,1,scan
1786621572.293483,3,camera
1786621572.299648,2,camera
1786621572.299771,2,scan
1786621572.350128,1,camera
1786621572.355429,2,camera
1786621572.355623,2,scan
1786621572.356844,3,scan
1786621572.363494,1,scan
1786621572.404354,3,camera
1786621572.454226,2,camera
1786621572.454419,2,scan
1786621572.458651,1,camera
1786621572.462809,3,scan
1786621572.465245,1,scan
1786621572.499774,3,camera
1786621572.551045,1,camera
1786621572.555049,2,camera
1786621572.555119,2,scan
1786621572.563875,1,scan
1786621572.575745,3,scan
1786621572.610299,3,camera
1786621572.657205,2,camera
1786621572.657691,2,scan
1786621572.661659,1,camera
1786621572.663243,3,scan
1786621572.666242,1,scan
1786621572.714836,3,camera
1786621572.747985,2,scan
1786621572.761401,3,scan
1786621572.763939,1,camera
1786621572.764339,1,scan
1786621572.765469,2,camera
1786621572.814520,3,camera
1786621572.851624,2,scan
1786621572.862182,3,scan
1786621572.863127,2,camera
1786621572.864396,1,scan
1786621572.867361,1,camera
1786621572.913233,3,camera
1786621572.949028,2,scan
1786621572.962174,3,scan
1786621572.965574,1,scan
1786621572.966111,2,camera
1786621572.976305,1,camera
1786621573.014558,3,camera
1786621573.050166,2,scan
1786621573.063670,3,scan
1786621573.066554,1,scan
1786621573.073219,2,camera
1786621573.076405,1,camera
1786621573.120029,3,camera
1786621573.155136,1,camera
1786621573.159043,2,camera
1786621573.159328,2,scan
1786621573.162081,3,scan
1786621573.163359,1,scan
1786621573.214674,3,camera
1786621573.250448,1,camera
1786621573.252378,2,camera
1786621573.252687,2,scan
1786621573.262299,3,scan
1786621573.265537,1,scan
1786621573.313583,3,camera
1786621573.351170,2,scan
1786621573.360610,1,camera
1786621573.361309,3,scan
1786621573.363042,2,camera
1786621573.364309,1,scan
1786621573.404020,3,camera
1786621573.450145,2,scan
1786621573.462339,3,scan
1786621573.464424,1,scan
1786621573.467827,1,camera
1786621573.479879,2,camera
1786621573.512422,3,camera
1786621573.550396,2,scan
1786621573.562643,3,scan
1786621573.563231,2,camera
1786621573.564708,1,scan
1786621573.566668,1,camera
1786621573.608966,3,camera
1786621573.649035,2,scan
1786621573.662244,3,scan
1786621573.666082,2,camera
1786621573.667647,1,scan
1786621573.668133,1,camera
1786621573.712471,3,camera
1786621573.749863,2,scan
1786621573.763029,3,scan
1786621573.764487,2,camera
1786621573.766997,1,scan
1786621573.768593,1,camera
1786621573.813934,3,camera
1786621573.848640,2,scan
1786621573.862983,3,scan
1786621573.863597,2,camera
1786621573.865623,1,scan
1786621573.866665,1,camera
1786621573.906300,3,camera
1786621573.949420,2,scan
1786621573.961368,2,camera
1786621573.962737,3,scan
1786621573.965108,1,scan
1786621573.965970,1,camera
1786621574.013304,3,camera
1786621574.048669,2,scan
1786621574.064059,3,scan
1786621574.066402,1,scan
1786621574.069977,1,camera
1786621574.072512,2,camera
1786621574.118536,3,camera
1786621574.156025,2,camera
1786621574.156105,2,scan
1786621574.159369,1,camera
1786621574.162752,3,scan
1786621574.164093,1,scan
1786621574.203234,3,camera
1786621574.253803,1,camera
1786621574.254609,2,camera
1786621574.254823,2,scan
1786621574.262954,3,scan
1786621574.266009,1,scan
1786621574.314802,3,camera
1786621574.350651,2,scan
1786621574.361468,1,camera
1786621574.362761,3,scan
1786621574.364344,2,camera
1786621574.364827,1,scan
1786621574.406947,3,camera
1786621574.450017,2,scan
1786621574.462001,3,scan
1786621574.463547,1,scan
1786621574.465707,1,camera
1786621574.465927,2,camera
1786621574.514185,3,camera
1786621574.551566,2,scan
1786621574.562226,3,scan
1786621574.564242,2,camera
1786621574.564769,1,camera
1786621574.565229,1,scan
1786621574.614447,3,camera
1786621574.648867,2,scan
1786621574.663360,3,scan
1786621574.664145,2,camera
1786621574.668300,1,scan
1786621574.668780,1,camera
1786621574.714085,3,camera
1786621574.749466,2,scan
1786621574.762843,3,scan
1786621574.763864,2,camera
1786621574.765335,1,scan
1786621574.769537,1,camera
1786621574.812785,3,camera
1786621574.849207,2,scan
1786621574.861651,3,scan
1786621574.862309,2,camera
1786621574.863924,1,camera
1786621574.864320,1,scan
1786621574.910103,3,camera
1786621574.948186,2,scan
1786621574.960285,1,camera
1786621574.963230,2,camera
1786621574.964346,1,scan
1786621574.964852,3,scan
1786621575.011635,3,camera
1786621575.050295,2,scan
1786621575.062822,3,scan
1786621575.065780,1,scan
1786621575.072456,2,camera
1786621575.076530,1,camera
1786621575.109461,3,camera
1786621575.148348,2,scan
1786621575.159289,1,camera
1786621575.160883,2,camera
1786621575.161283,3,scan
1786621575.163716,1,scan
1786621575.203824,3,camera
1786621575.248322,2,scan
1786621575.258715,1,camera
1786621575.260317,2,camera
1786621575.262735,3,scan
1786621575.264972,1,scan
1786621575.314440,3,camera
1786621575.348939,2,scan
1786621575.361715,2,camera
1786621575.363131,3,scan
1786621575.365552,1,scan
1786621575.365978,1,camera
1786621575.413077,3,camera
1786621575.448454,2,scan
1786621575.460399,2,camera
1786621575.462055,3,scan
1786621575.462632,1,camera
1786621575.471328,1,scan
1786621575.511813,3,camera
1786621575.548654,2,scan
1786621575.560005,1,camera
1786621575.563358,2,camera
1786621575.563786,3,scan
1786621575.564312,1,scan
1786621575.611738,3,camera
1786621575.649815,2,scan
1786621575.662642,1,camera
1786621575.663033,3,scan
1786621575.663552,2,camera
1786621575.664090,1,scan
1786621575.712328,3,camera
1786621575.750331,2,scan
1786621575.761715,3,scan
1786621575.764034,1,camera
1786621575.764618,1,scan
1786621575.767187,2,camera
1786621575.816531,3,camera
1786621575.848823,2,scan
1786621575.861238,2,camera
1786621575.863369,3,scan
1786621575.866643,1,camera
1786621575.866769,1,scan
1786621575.914081,3,camera
1786621575.950181,2,scan
1786621575.962148,2,camera
1786621575.964322,3,scan
1786621575.966430,1,camera
1786621575.966798,1,scan
1786621576.014534,3,camera
1786621576.051885,2,scan
1786621576.063852,3,scan
1786621576.065177,1,scan
1786621576.076014,2,camera
1786621576.083363,1,camera
1786621576.112139,3,camera
1786621576.147946,2,scan
1786621576.155600,1,camera
1786621576.157195,2,camera
1786621576.162799,3,scan
1786621576.164771,1,scan
1786621576.211444,3,camera
1786621576.251596,2,scan
1786621576.261333,1,camera
1786621576.262022,3,scan
1786621576.264619,2,camera
1786621576.271182,1,scan
1786621576.314288,3,camera
1786621576.347733,2,scan
1786621576.362379,1,camera
1786621576.362875,2,camera
1786621576.363313,3,scan
1786621576.365337,1,scan
1786621576.409391,3,camera
1786621576.447751,2,scan
1786621576.457827,2,camera
1786621576.463125,3,scan
1786621576.465386,1,camera
1786621576.465752,1,scan
1786621576.513071,3,camera
1786621576.549180,2,scan
1786621576.560587,2,camera
1786621576.562666,3,scan
1786621576.564323,1,scan
1786621576.577112,1,camera
1786621576.607688,3,camera
1786621576.648174,2,scan
1786621576.659168,2,camera
1786621576.661267,3,scan
1786621576.672035,1,camera
1786621576.672384,1,scan
1786621576.710909,3,camera
1786621576.749785,2,scan
1786621576.762025,2,camera
1786621576.762858,3,scan
1786621576.772373,1,camera
1786621576.772550,1,scan
1786621576.816379,3,camera
1786621576.849096,2,scan
1786621576.861916,3,scan
1786621576.863831,1,scan
1786621576.864324,2,camera
1786621576.874833,1,camera
1786621576.913736,3,camera
1786621576.949763,2,scan
1786621576.962090,3,scan
1786621576.964160,2,camera
1786621576.970505,1,camera
1786621576.970682,1,scan
1786621577.019793,3,camera
1786621577.049609,2,scan
1786621577.063068,3,scan
1786621577.066048,1,scan
1786621577.071241,2,camera
1786621577.078513,1,camera
1786621577.112277,3,camera
1786621577.156530,2,camera
1786621577.156622,2,scan
1786621577.161298,3,scan
1786621577.165030,1,camera
1786621577.165241,1,scan
1786621577.213836,3,camera
1786621577.250895,2,camera
1786621577.251004,2,scan
1786621577.257638,1,camera
1786621577.262570,3,scan
1786621577.264189,1,scan
1786621577.312220,3,camera
1786621577.348664,2,scan
1786621577.361671,3,scan
1786621577.363961,2,camera
1786621577.371220,1,camera
1786621577.371759,1,scan
1786621577.413185,3,camera
1786621577.448146,2,scan
1786621577.462137,3,scan
1786621577.465346,2,camera
1786621577.471404,1,camera
1786621577.471957,1,scan
1786621577.511350,3,camera
1786621577.547439,2,scan
1786621577.559340,2,camera
1786621577.562577,3,scan
1786621577.565894,1,scan
1786621577.577263,1,camera
1786621577.610162,3,camera
1786621577.650799,2,scan
1786621577.662528,3,scan
1786621577.664607,1,scan
1786621577.666397,2,camera
1786621577.677186,1,camera
1786621577.715355,3,camera
1786621577.750275,2,scan
1786621577.761402,3,scan
1786621577.766288,2,camera
1786621577.772687,1,camera
1786621577.772856,1,scan
1786621577.820740,3,camera
1786621577.850390,2,scan
1786621577.863930,1,scan
1786621577.866221,2,camera
