t_epoch,robot,topic
1786621547.957192,3,scan
1786621547.959574,1,camera
1786621547.959639,1,scan
1786621548.007297,3,camera
1786621548.043860,2,scan
1786621548.058191,3,scan
1786621548.060554,1,scan
1786621548.060635,2,camera
1786621548.068244,1,camera
1786621548.104524,3,camera
1786621548.143235,2,camera
1786621548.143439,2,scan
1786621548.149952,1,camera
1786621548.156753,3,scan
1786621548.159126,1,scan
1786621548.201449,3,camera
1786621548.240306,2,camera
1786621548.242840,2,scan
1786621548.244404,1,camera
1786621548.257061,3,scan
1786621548.259342,1,scan
1786621548.304487,3,camera
1786621548.343400,2,scan
1786621548.348480,2,camera
1786621548.357040,3,scan
1786621548.358117,1,camera
1786621548.359517,1,scan
1786621548.408307,3,camera
1786621548.443503,2,scan
1786621548.448781,2,camera
1786621548.458290,3,scan
1786621548.459621,1,scan
1786621548.463946,1,camera
1786621548.509315,3,camera
1786621548.543429,2,scan
1786621548.549317,2,camera
1786621548.556955,3,scan
1786621548.557430,1,camera
1786621548.559331,1,scan
1786621548.608169,3,camera
1786621548.643976,2,scan
1786621548.650370,2,camera
1786621548.657248,3,scan
1786621548.659540,1,scan
1786621548.660066,1,camera
1786621548.707566,3,camera
1786621548.743532,2,scan
1786621548.749736,2,camera
1786621548.757543,3,scan
1786621548.759039,1,camera
1786621548.759339,1,scan
1786621548.805938,3,camera
1786621548.844082,2,scan
1786621548.852010,2,camera
1786621548.857615,3,scan
1786621548.858473,1,camera
1786621548.859555,1,scan
1786621548.906868,3,camera
1786621548.943446,2,scan
1786621548.950224,2,camera
1786621548.957341,3,scan
1786621548.957685,1,camera
1786621548.959333,1,scan
1786621549.006390,3,camera
1786621549.044071,2,scan
1786621549.057476,3,scan
1786621549.060141,1,scan
1786621549.068013,2,camera
1786621549.069539,1,camera
1786621549.108658,3,camera
1786621549.143338,2,scan
1786621549.146198,2,camera
1786621549.150134,1,camera
1786621549.156771,3,scan
1786621549.159215,1,scan
1786621549.201600,3,camera
1786621549.243502,2,scan
1786621549.247943,2,camera
1786621549.254738,1,camera
1786621549.256617,3,scan
1786621549.259044,1,scan
1786621549.307443,3,camera
1786621549.343338,2,scan
1786621549.352623,2,camera
1786621549.357864,3,scan
1786621549.359506,1,scan
1786621549.361359,1,camera
1786621549.406160,3,camera
1786621549.443449,2,scan
1786621549.448900,2,camera
1786621549.457127,3,scan
1786621549.460182,1,scan
1786621549.461348,1,camera
1786621549.507999,3,camera
1786621549.543540,2,scan
1786621549.550227,2,camera
1786621549.557146,3,scan
1786621549.559620,1,scan
1786621549.560733,1,camera
1786621549.607906,3,camera
1786621549.644093,2,scan
1786621549.655566,2,camera
1786621549.657820,3,scan
1786621549.658910,1,camera
1786621549.659591,1,scan
1786621549.710660,3,camera
1786621549.743536,2,scan
1786621549.749938,2,camera
1786621549.757128,3,scan
1786621549.759585,1,scan
1786621549.760062,1,camera
