t_epoch,robot,topic
1786641852.121536,3,camera
1786641852.188777,1,camera
1786641852.194638,1,scan
1786641852.195047,2,scan
1786641852.207785,2,camera
1786641852.219364,3,scan
1786641852.230227,3,camera
1786641852.290201,1,camera
1786641852.294742,1,scan
1786641852.295729,2,scan
1786641852.309239,2,camera
1786641852.319382,3,scan
1786641852.330435,3,camera
1786641852.391036,1,camera
1786641852.394644,1,scan
1786641852.395906,2,scan
1786641852.408827,2,camera
1786641852.419371,3,scan
1786641852.430920,3,camera
1786641852.489469,1,camera
1786641852.494675,1,scan
1786641852.495659,2,scan
1786641852.508685,2,camera
1786641852.519355,3,scan
1786641852.531321,3,camera
1786641852.589787,1,camera
1786641852.594691,1,scan
1786641852.595611,2,scan
1786641852.608486,2,camera
1786641852.619358,3,scan
1786641852.631514,3,camera
1786641852.689584,1,camera
1786641852.694814,1,scan
1786641852.694947,2,scan
1786641852.708520,2,camera
1786641852.719341,3,scan
1786641852.730326,3,camera
1786641852.789554,1,camera
1786641852.794711,1,scan
1786641852.794796,2,scan
1786641852.808421,2,camera
1786641852.819347,3,scan
1786641852.830314,3,camera
1786641852.894647,1,scan
1786641852.894838,2,scan
1786641852.897548,1,camera
1786641852.908706,2,camera
1786641852.919366,3,scan
1786641852.930289,3,camera
1786641852.994754,1,scan
1786641852.994814,2,scan
1786641853.009432,2,camera
1786641853.019770,3,scan
1786641853.044993,3,camera
1786641853.094746,1,scan
1786641853.094769,2,scan
1786641853.104079,1,camera
1786641853.111600,1,camera
1786641853.119219,3,scan
1786641853.131862,3,camera
1786641853.185864,1,camera
1786641853.194467,1,scan
1786641853.194631,2,scan
1786641853.203425,2,camera
1786641853.208177,2,camera
1786641853.219336,3,scan
1786641853.227121,3,camera
1786641853.290373,1,camera
1786641853.294568,1,scan
1786641853.294743,2,scan
1786641853.306328,2,camera
1786641853.319402,3,scan
1786641853.330735,3,camera
1786641853.389422,1,camera
1786641853.394583,1,scan
1786641853.394961,2,scan
1786641853.410682,2,camera
1786641853.419183,3,scan
1786641853.428522,3,camera
1786641853.489555,1,camera
1786641853.494819,2,scan
1786641853.495134,1,scan
1786641853.508563,2,camera
1786641853.519613,3,scan
1786641853.534630,3,camera
1786641853.589543,1,camera
1786641853.594787,2,scan
1786641853.595132,1,scan
1786641853.608340,2,camera
1786641853.619374,3,scan
1786641853.628132,3,camera
1786641853.689723,1,camera
1786641853.694781,2,scan
1786641853.694863,1,scan
1786641853.708847,2,camera
1786641853.719330,3,scan
1786641853.729721,3,camera
1786641853.789625,1,camera
1786641853.794765,1,scan
1786641853.794981,2,scan
1786641853.808464,2,camera
1786641853.819361,3,scan
1786641853.829534,3,camera
1786641853.889672,1,camera
1786641853.894622,1,scan
1786641853.894803,2,scan
1786641853.908758,2,camera
1786641853.919324,3,scan
1786641853.930365,3,camera
1786641853.989767,1,camera
1786641853.994768,1,scan
1786641853.994840,2,scan
1786641854.007916,2,camera
1786641854.019596,3,scan
1786641854.037860,3,camera
1786641854.094976,2,scan
1786641854.095072,1,scan
1786641854.116127,2,camera
1786641854.116467,1,camera
1786641854.119295,3,scan
1786641854.129161,3,camera
1786641854.182855,1,camera
1786641854.194273,1,scan
1786641854.194469,2,scan
1786641854.199672,2,camera
1786641854.219216,3,scan
1786641854.228563,3,camera
1786641854.289782,1,camera
1786641854.295020,1,scan
1786641854.295037,2,scan
1786641854.305509,2,camera
1786641854.319436,3,scan
1786641854.329911,3,camera
1786641854.389680,1,camera
1786641854.394815,2,scan
1786641854.395045,1,scan
1786641854.407442,2,camera
1786641854.419370,3,scan
1786641854.433630,3,camera
1786641854.489967,1,camera
1786641854.494829,2,scan
1786641854.495071,1,scan
1786641854.508949,2,camera
1786641854.519335,3,scan
1786641854.530409,3,camera
1786641854.589561,1,camera
1786641854.594882,1,scan
1786641854.594946,2,scan
1786641854.609784,2,camera
1786641854.619349,3,scan
1786641854.635423,3,camera
1786641854.689774,1,camera
1786641854.694946,2,scan
1786641854.695117,1,scan
1786641854.709492,2,camera
1786641854.719354,3,scan
1786641854.730602,3,camera
1786641854.790288,1,camera
1786641854.794819,1,scan
1786641854.794874,2,scan
1786641854.809028,2,camera
1786641854.819297,3,scan
1786641854.827221,3,camera
1786641854.894841,2,scan
1786641854.894903,1,scan
1786641854.896658,1,camera
1786641854.914664,2,camera
1786641854.919822,3,scan
1786641854.933558,3,camera
1786641854.989802,1,camera
1786641854.994786,2,scan
1786641854.995325,1,scan
1786641855.008597,2,camera
1786641855.019975,3,scan
1786641855.052499,3,camera
1786641855.091761,1,camera
